From, to, distance in meters, calcTime, journeysFound, bestPickDeparture,bestPickTime, worstPickDeparture, worstPickTime
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008833134,124105.7,7037,6,201909-18T07:01:00,9600,2019-09-18T17:28:00,11220
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008833159,121745.5,7138,6,201909-18T07:06:00,9840,2019-09-18T17:33:00,11460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008833175,127970.5,9239,7,201909-18T06:46:00,8700,2019-09-18T06:46:00,8700
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008833209,126967,10577,7,201909-18T06:44:00,8580,2019-09-18T18:49:00,8820
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008833233,128296.8,9266,7,201909-18T06:36:00,8280,2019-09-18T18:58:00,9600
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008833258,126695.5,6202,10,201909-18T13:03:00,9720,2019-09-18T07:27:00,11160
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008833266,123746.3,6390,10,201909-18T13:08:00,9960,2019-09-18T07:32:00,11460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008833274,121719.1,6400,10,201909-18T13:13:00,10200,2019-09-18T07:37:00,11700
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008833308,107787.4,9541,7,201909-18T06:31:00,7800,2019-09-18T06:31:00,7800
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008833449,101563.3,6898,7,201909-18T06:42:00,8340,2019-09-18T18:42:00,8400
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008833605,95444.03,9185,7,201909-18T06:17:00,7140,2019-09-18T06:17:00,7140
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008833670,98840.74,8078,7,201909-18T06:37:00,8160,2019-09-18T06:37:00,8160
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841004,63869.35,10876,8,201909-18T05:51:00,5280,2019-09-18T05:51:00,5280
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841202,69399.17,8816,7,201909-18T05:56:00,5820,2019-09-18T05:56:00,5820
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841319,70966.37,4928,5,201909-18T06:43:00,8460,2019-09-18T06:43:00,8460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841327,72469.04,4561,5,201909-18T06:47:00,8640,2019-09-18T06:47:00,8640
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841400,83046.84,7488,7,201909-18T06:13:00,6540,2019-09-18T06:13:00,6540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841434,80575.32,3749,5,201909-18T07:00:00,9420,2019-09-18T07:00:00,9420
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841442,78474.48,3671,5,201909-18T06:56:00,9240,2019-09-18T06:56:00,9240
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841459,75731.14,3786,5,201909-18T06:53:00,9000,2019-09-18T06:53:00,9000
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841467,73925.21,3869,5,201909-18T06:50:00,8820,2019-09-18T06:50:00,8820
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841525,65877.29,7523,13,201909-18T06:01:00,5820,2019-09-18T06:06:00,6120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841558,65593.95,7922,13,201909-18T05:56:00,5640,2019-09-18T06:01:00,5940
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841608,65719.64,6246,13,201909-18T06:04:00,6180,2019-09-18T06:09:00,6480
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841665,69573.73,6392,13,201909-18T06:10:00,6600,2019-09-18T06:15:00,6840
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841673,71140.28,6524,13,201909-18T06:16:00,6780,2019-09-18T06:21:00,7080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008841731,77335.04,4995,36,201909-18T06:46:00,8820,2019-09-18T06:46:00,8820
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842002,61650.23,6107,8,201909-18T05:45:00,5040,2019-09-18T05:45:00,5040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842036,60614.14,4054,12,201909-18T12:11:00,6480,2019-09-18T06:23:00,7140
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842051,57648.83,4255,12,201909-18T12:14:00,6720,2019-09-18T06:26:00,7440
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842630,58062.18,4813,12,201909-18T06:28:00,7560,2019-09-18T06:28:00,7560
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842648,55755.3,5067,12,201909-18T06:25:00,7320,2019-09-18T06:25:00,7320
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842655,55552.93,4756,12,201909-18T06:23:00,7140,2019-09-18T06:23:00,7140
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842663,54725.3,4996,12,201909-18T06:19:00,7020,2019-09-18T06:19:00,7020
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842689,52513.96,4876,8,201909-18T05:32:00,4260,2019-09-18T05:32:00,4260
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842705,49807.75,5256,8,201909-18T05:23:00,3900,2019-09-18T05:23:00,3900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842754,45525.98,4084,8,201909-18T05:04:00,3360,2019-09-18T05:04:00,3360
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842838,48389.85,4929,14,201909-18T05:43:00,4860,2019-09-18T05:43:00,4860
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842846,47602.1,4658,14,201909-18T05:47:00,5160,2019-09-18T05:47:00,5160
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008842853,46179.93,5029,14,201909-18T05:52:00,5400,2019-09-18T05:52:00,5400
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843067,64286.27,4279,6,201909-18T06:18:00,6900,2019-09-18T06:18:00,6900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843133,62717.02,4557,6,201909-18T06:07:00,6300,2019-09-18T06:07:00,6300
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008847258,62274.86,1023,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843141,65432.34,4639,6,201909-18T06:11:00,6540,2019-09-18T06:11:00,6540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843158,65787.11,4908,6,201909-18T06:15:00,6660,2019-09-18T06:15:00,6660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843166,65239.03,4546,6,201909-18T06:17:00,6840,2019-09-18T06:17:00,6840
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843174,63086.4,4294,6,201909-18T06:16:00,6720,2019-09-18T06:16:00,6720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843208,65284.84,7717,9,201909-18T06:22:00,7080,2019-09-18T18:29:00,7440
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843224,65301.71,4848,6,201909-18T06:20:00,6960,2019-09-18T06:20:00,6960
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843240,66627.93,4327,6,201909-18T06:36:00,8100,2019-09-18T06:36:00,8100
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843307,70690.16,8038,21,201909-18T06:39:00,8220,2019-09-18T06:39:00,8220
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843323,68595.55,4633,6,201909-18T06:48:00,8700,2019-09-18T06:48:00,8700
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843331,67530.37,4295,6,201909-18T06:46:00,8520,2019-09-18T06:46:00,8520
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843349,67618.76,4325,6,201909-18T06:41:00,8400,2019-09-18T06:41:00,8400
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843406,71559.07,6793,8,201909-18T06:58:00,9240,2019-09-18T17:13:00,10140
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843430,72766.51,4033,5,201909-18T07:01:00,9480,2019-09-18T07:01:00,9480
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008843901,64356.91,5442,22,201909-18T12:16:00,7020,2019-09-18T06:40:00,8460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844008,52945.09,6548,8,201909-18T18:17:00,7080,2019-09-18T20:57:00,9600
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844057,53110.35,2303,5,201909-18T12:49:00,8700,2019-09-18T17:28:00,11040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844206,51585.47,5103,6,201909-18T06:13:00,6720,2019-09-18T06:13:00,6720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844313,51107.52,3568,12,201909-18T06:51:00,8820,2019-09-18T06:51:00,8820
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844230,53401.19,4261,12,201909-18T12:29:00,7560,2019-09-18T06:37:00,8040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844255,53124.57,4455,12,201909-18T12:24:00,7320,2019-09-18T06:34:00,7860
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844271,54928.58,4010,12,201909-18T12:19:00,7020,2019-09-18T06:30:00,7680
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844321,49002.14,3941,12,201909-18T06:53:00,9060,2019-09-18T06:53:00,9060
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844339,47988.16,3443,12,201909-18T06:57:00,9180,2019-09-18T06:57:00,9180
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844347,46733.11,3845,12,201909-18T07:01:00,9480,2019-09-18T07:01:00,9480
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844404,42328.07,4002,12,201909-18T07:04:00,9840,2019-09-18T07:04:00,9840
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844420,42034.45,3587,12,201909-18T07:11:00,10020,2019-09-18T07:11:00,10020
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844503,59915.16,6622,8,201909-18T18:32:00,7800,2019-09-18T20:37:00,10020
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844545,55242.21,4122,13,201909-18T12:51:00,9060,2019-09-18T08:02:00,13260
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844628,57219.46,4627,6,201909-18T06:40:00,8520,2019-09-18T06:40:00,8520
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008844644,66457.98,3360,6,201909-18T06:41:00,8520,2019-09-18T06:41:00,8520
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008849023,66540.79,1106,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008845005,8281.873,4786,10,201909-18T04:32:00,480,2019-09-18T14:02:00,540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008845146,18708.18,4332,8,201909-18T06:38:00,1320,2019-09-18T04:39:00,1380
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008845203,28916.32,4215,8,201909-18T04:49:00,2040,2019-09-18T04:49:00,2040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008845229,31209.45,4123,8,201909-18T05:01:00,2280,2019-09-18T05:01:00,2280
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008846201,71949.59,5970,22,201909-18T12:24:00,7620,2019-09-18T06:48:00,9060
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008849064,73927.77,1028,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008849072,6056.247,1116,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861119,91280.95,4849,15,201909-18T07:51:00,12540,2019-09-18T07:51:00,12540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861127,92650.69,4944,15,201909-18T07:55:00,12720,2019-09-18T07:55:00,12720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861135,94976.57,5601,15,201909-18T07:58:00,12960,2019-09-18T07:58:00,12960
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861143,96724.41,5838,15,201909-18T08:02:00,13140,2019-09-18T08:02:00,13140
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861150,99878.21,5530,15,201909-18T08:05:00,13380,2019-09-18T08:05:00,13380
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861168,101484.7,1031,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874724,101869.7,6646,21,201909-18T19:23:00,10680,2019-09-18T18:24:00,14340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861200,105459.8,8115,48,201909-18T11:29:00,11100,2019-09-18T07:56:00,12780
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861317,104402.7,2391,9,201909-18T14:06:00,13380,2019-09-18T13:06:00,16980
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861333,103667.6,2772,9,201909-18T14:10:00,13800,2019-09-18T13:10:00,17400
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861416,102714.1,5305,19,201909-18T13:41:00,11940,2019-09-18T18:33:00,15060
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861424,100027.9,5540,19,201909-18T13:45:00,12120,2019-09-18T18:37:00,15240
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861432,98167.11,5369,19,201909-18T13:48:00,12300,2019-09-18T18:40:00,15420
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861440,94928.02,5580,19,201909-18T13:51:00,12480,2019-09-18T18:43:00,15600
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861515,107955.1,5794,60,201909-18T07:37:00,11700,2019-09-18T08:37:00,15300
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861523,110132.7,5140,56,201909-18T13:40:00,11760,2019-09-18T08:42:00,15540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861531,111478.4,5667,56,201909-18T13:37:00,11640,2019-09-18T08:45:00,15660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008861549,113855,5903,56,201909-18T13:32:00,11460,2019-09-18T08:47:00,15780
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008862018,50616.39,2245,20,201909-18T13:43:00,12240,2019-09-18T08:42:00,15780
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863008,89611.23,7655,21,201909-18T07:00:00,9720,2019-09-18T07:00:00,9720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863115,88065.39,5930,18,201909-18T07:14:00,10320,2019-09-18T17:28:00,11100
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863156,84493.47,5796,18,201909-18T07:32:00,11640,2019-09-18T07:32:00,11640
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863354,87798.48,3882,17,201909-18T07:22:00,10740,2019-09-18T17:31:00,11340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863362,86378.08,3788,21,201909-18T07:25:00,10920,2019-09-18T15:30:00,11220
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863404,76684.13,7302,21,201909-18T06:47:00,8760,2019-09-18T06:47:00,8760
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863438,77484.05,4181,5,201909-18T07:12:00,10080,2019-09-18T07:12:00,10080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863446,80541.99,3816,5,201909-18T07:14:00,10320,2019-09-18T07:14:00,10320
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863453,81106.25,4177,5,201909-18T07:18:00,10500,2019-09-18T07:18:00,10500
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863461,83728.9,4121,5,201909-18T07:22:00,10740,2019-09-18T07:22:00,10740
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863503,79281.79,6320,33,201909-18T17:50:00,12660,2019-09-18T08:13:00,14040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863545,82832.69,5807,18,201909-18T07:45:00,12180,2019-09-18T07:45:00,12180
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863560,84290.02,6250,18,201909-18T07:41:00,11880,2019-09-18T07:41:00,11880
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863818,79030.79,3308,15,201909-18T08:21:00,14400,2019-09-18T08:21:00,14400
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863834,74446.09,3509,17,201909-18T14:19:00,14280,2019-09-18T08:27:00,14880
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863842,71242.2,3485,17,201909-18T14:11:00,13920,2019-09-18T08:34:00,15180
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008863867,74400.7,3379,17,201909-18T13:58:00,13500,2019-09-18T08:40:00,15720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864006,52461.29,6828,25,201909-18T18:24:00,7380,2019-09-18T14:01:00,13200
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864311,51591.5,3251,32,201909-18T12:44:00,8580,2019-09-18T15:45:00,12240
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864337,51443.29,2890,32,201909-18T12:49:00,8940,2019-09-18T15:50:00,12600
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864345,49730.95,6954,14,201909-18T06:19:00,7020,2019-09-18T06:19:00,7020
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864352,51095.45,3880,12,201909-18T06:32:00,7740,2019-09-18T06:32:00,7740
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864410,47921.04,5442,14,201909-18T06:12:00,6780,2019-09-18T06:12:00,6780
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864436,43773.88,5726,14,201909-18T06:05:00,6360,2019-09-18T06:05:00,6360
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864451,43621.08,5224,14,201909-18T06:01:00,5940,2019-09-18T06:01:00,5940
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864469,44473.9,5470,14,201909-18T05:56:00,5640,2019-09-18T05:56:00,5640
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864501,67386.25,7390,16,201909-18T06:48:00,8760,2019-09-18T18:58:00,9240
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864816,65592.8,3675,12,201909-18T06:46:00,8520,2019-09-18T16:47:00,8580
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864824,64311.22,3716,12,201909-18T06:41:00,8400,2019-09-18T16:41:00,8460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864832,59117.38,3537,12,201909-18T06:35:00,8100,2019-09-18T06:35:00,8100
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864915,71221.14,3869,27,201909-18T07:07:00,10020,2019-09-18T15:48:00,12360
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864923,72121.33,1063,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864931,74736.73,4084,27,201909-18T07:13:00,10260,2019-09-18T15:44:00,12120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864949,77295.18,4254,27,201909-18T07:17:00,10440,2019-09-18T15:40:00,11880
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864956,81132.03,4162,27,201909-18T07:20:00,10680,2019-09-18T15:37:00,11580
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008864964,83012.84,3933,27,201909-18T07:24:00,10800,2019-09-18T15:33:00,11460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865003,49662.82,5640,16,201909-18T13:03:00,9960,2019-09-18T07:38:00,12000
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865110,24737.65,2434,26,201909-18T10:15:00,15720,2019-09-18T15:15:00,20040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865128,23650.46,2386,26,201909-18T10:48:00,16140,2019-09-18T16:00:00,20460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865227,51752.73,3082,32,201909-18T12:55:00,9420,2019-09-18T15:56:00,13080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865300,60306.16,5056,30,201909-18T13:20:00,10980,2019-09-18T09:15:00,18000
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865540,67837.97,3491,35,201909-18T13:35:00,11940,2019-09-18T09:12:00,17340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865565,69136.97,3471,35,201909-18T13:45:00,12120,2019-09-18T09:08:00,17160
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865615,71469.4,3370,35,201909-18T13:48:00,12360,2019-09-18T09:02:00,16920
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008865649,74554.55,3642,35,201909-18T13:52:00,12720,2019-09-18T08:48:00,16560
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866001,50851.05,4146,21,201909-18T13:17:00,10680,2019-09-18T07:24:00,11220
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866118,50508.14,2478,20,201909-18T13:50:00,12360,2019-09-18T08:49:00,15900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866142,51954.61,2341,20,201909-18T13:37:00,11820,2019-09-18T08:36:00,15360
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866175,54809.03,3698,17,201909-18T13:26:00,11400,2019-09-18T07:57:00,13260
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866258,49126.76,2499,22,201909-18T13:19:00,10800,2019-09-18T12:19:00,14400
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866407,71217.71,3429,16,201909-18T12:10:00,14100,2019-09-18T09:19:00,18660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866530,65502.55,3267,16,201909-18T12:06:00,13440,2019-09-18T09:38:00,19380
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866605,63225.45,3258,26,201909-18T11:54:00,12720,2019-09-18T09:53:00,19920
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866654,63612.29,3336,16,201909-18T12:01:00,13200,2019-09-18T09:49:00,19620
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866662,60169.21,3231,16,201909-18T11:43:00,12420,2019-09-18T09:43:00,19620
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008866845,66456.01,2877,14,201909-18T10:06:00,13980,2019-09-18T09:06:00,17580
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008869047,64546.71,1015,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008869088,64778.29,1003,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008869054,53501.96,910,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871100,118653.9,8675,21,201909-18T07:45:00,12180,2019-09-18T20:07:00,13440
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871175,115913.4,3267,12,201909-18T11:44:00,12420,2019-09-18T17:42:00,19500
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871183,115831.4,3165,12,201909-18T11:53:00,12660,2019-09-18T17:51:00,19740
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871217,119672.2,7220,87,201909-18T08:07:00,13440,2019-09-18T21:07:00,17040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871225,119801.4,6633,87,201909-18T08:02:00,13260,2019-09-18T21:01:00,16860
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871308,122474.7,8287,21,201909-18T07:47:00,12180,2019-09-18T19:58:00,12840
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871332,124974.7,6287,66,201909-18T07:52:00,12720,2019-09-18T08:58:00,16560
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871365,124692.8,5009,57,201909-18T07:54:00,12660,2019-09-18T08:59:00,16620
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871373,126091.5,5151,57,201909-18T07:57:00,12900,2019-09-18T08:55:00,16380
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871381,128278.1,5460,57,201909-18T08:01:00,13140,2019-09-18T08:51:00,16140
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871415,126551.6,4021,30,201909-18T08:05:00,13320,2019-09-18T08:05:00,13320
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871514,123980.5,4112,30,201909-18T07:59:00,13140,2019-09-18T07:59:00,13140
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871605,135790.1,3475,15,201909-18T08:27:00,14640,2019-09-18T12:28:00,14700
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871647,134565,3583,15,201909-18T08:24:00,14460,2019-09-18T12:25:00,14520
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871662,132770.7,3432,15,201909-18T08:21:00,14280,2019-09-18T12:22:00,14340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871670,130838.3,3556,15,201909-18T08:18:00,14100,2019-09-18T12:19:00,14160
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871688,129102.9,3717,15,201909-18T08:13:00,13920,2019-09-18T12:14:00,13980
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871712,126224.3,3453,15,201909-18T08:09:00,13560,2019-09-18T12:10:00,13620
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871811,124198.4,3615,15,201909-18T08:05:00,13380,2019-09-18T12:06:00,13440
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871829,123279.3,3743,15,201909-18T08:01:00,13140,2019-09-18T12:02:00,13200
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871837,120682.2,3755,15,201909-18T07:57:00,12900,2019-09-18T11:58:00,12960
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008871852,118609.9,3159,15,201909-18T07:52:00,12660,2019-09-18T11:53:00,12720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008872009,115403.8,9019,21,201909-18T07:40:00,11820,2019-09-18T19:43:00,12000
