From, to, distance in meters, calcTime, journeysFound, bestPickDeparture,bestPickTime, worstPickDeparture, worstPickTime
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874054,113007.3,647,5,2019-09-18T09:56:00,12840,2019-09-18T07:57:00,12900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874559,108425.1,736,5,2019-09-18T09:50:00,12360,2019-09-18T07:51:00,12420
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874567,108428.1,728,5,2019-09-18T09:47:00,12240,2019-09-18T07:48:00,12300
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874583,106292.6,701,5,2019-09-18T09:43:00,12060,2019-09-18T07:44:00,12120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874609,104758.1,747,7,2019-09-18T07:28:00,11040,2019-09-18T19:29:00,11160
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008874716,103933.7,694,7,2019-09-18T19:25:00,10980,2019-09-18T18:25:00,14580
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008875002,105197.1,527,5,2019-09-18T08:50:00,16380,2019-09-18T12:51:00,16440
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008875127,107867.2,534,5,2019-09-18T09:09:00,17580,2019-09-18T09:09:00,17580
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008879004,136158.1,172,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881000,150804.2,921,8,2019-09-18T14:03:00,13320,2019-09-18T20:09:00,13680
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881125,154191.2,560,5,2019-09-18T14:11:00,13740,2019-09-18T08:25:00,14520
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881158,156005,578,5,2019-09-18T14:06:00,13500,2019-09-18T08:21:00,14340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881166,155165.7,841,8,2019-09-18T13:55:00,12720,2019-09-18T20:01:00,13080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881174,151872.5,545,7,2019-09-18T08:47:00,15900,2019-09-18T10:47:00,23100
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881190,156597.9,661,9,2019-09-18T12:08:00,13620,2019-09-18T09:40:00,19080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881315,150345.9,510,5,2019-09-18T12:22:00,14400,2019-09-18T17:00:00,16680
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881406,146751.5,561,6,2019-09-18T12:26:00,14640,2019-09-18T08:58:00,16560
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881430,143205,545,6,2019-09-18T12:30:00,14880,2019-09-18T09:02:00,16800
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881455,140536.7,558,6,2019-09-18T12:34:00,15060,2019-09-18T09:06:00,16980
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881463,138785.3,579,6,2019-09-18T12:37:00,15240,2019-09-18T09:09:00,17160
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881505,150724.8,514,5,2019-09-18T14:22:00,14580,2019-09-18T08:32:00,15120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881562,151483.4,499,5,2019-09-18T14:18:00,14100,2019-09-18T08:29:00,14760
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008881570,152157,496,5,2019-09-18T14:10:00,13860,2019-09-18T08:22:00,14580
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008882107,135259.4,906,6,2019-09-18T10:10:00,13680,2019-09-18T08:08:00,13860
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008882206,134121.3,814,6,2019-09-18T07:59:00,13020,2019-09-18T07:59:00,13020
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008882230,130045.1,588,10,2019-09-18T08:12:00,13740,2019-09-18T08:12:00,13740
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008882248,128618.3,682,10,2019-09-18T08:09:00,13560,2019-09-18T08:09:00,13560
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008882339,131730.7,650,6,2019-09-18T08:27:00,14880,2019-09-18T08:27:00,14880
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008882362,133801.6,628,6,2019-09-18T08:34:00,15180,2019-09-18T08:34:00,15180
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008882701,132478,672,10,2019-09-18T08:05:00,13380,2019-09-18T09:29:00,18660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883006,142661.4,1104,10,2019-09-18T13:31:00,11580,2019-09-18T19:43:00,12120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883022,142135.9,958,15,2019-09-18T13:27:00,11100,2019-09-18T18:59:00,16620
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883113,146050.5,824,8,2019-09-18T13:43:00,12120,2019-09-18T19:50:00,12540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883121,148830.3,541,7,2019-09-18T08:42:00,15660,2019-09-18T10:42:00,22860
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883212,139733.5,881,6,2019-09-18T13:51:00,12600,2019-09-18T07:57:00,13020
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883220,137766.6,475,5,2019-09-18T13:57:00,12840,2019-09-18T08:29:00,14760
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883238,134492.8,471,5,2019-09-18T14:00:00,13080,2019-09-18T08:32:00,15000
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883311,152502.9,1238,9,2019-09-18T07:24:00,11280,2019-09-18T12:09:00,21180
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883436,158241,1010,9,2019-09-18T07:35:00,11700,2019-09-18T12:21:00,21720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008883808,142125.9,1112,8,2019-09-18T13:23:00,10800,2019-09-18T14:55:00,16320
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884004,158979.2,780,6,2019-09-18T08:25:00,14520,2019-09-18T08:25:00,14520
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884319,160439.3,442,5,2019-09-18T08:33:00,15000,2019-09-18T08:33:00,15000
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884327,162344.9,458,5,2019-09-18T08:36:00,15180,2019-09-18T08:36:00,15180
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884335,167600.6,453,5,2019-09-18T08:42:00,15600,2019-09-18T08:42:00,15600
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884350,163786.5,451,5,2019-09-18T08:39:00,15360,2019-09-18T08:39:00,15360
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884541,156635.8,764,6,2019-09-18T08:21:00,14280,2019-09-18T08:21:00,14280
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884566,154698.5,762,6,2019-09-18T08:14:00,14040,2019-09-18T08:14:00,14040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884632,166134.3,331,7,2019-09-18T08:32:00,15120,2019-09-18T12:32:00,22320
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884640,168333.9,342,7,2019-09-18T08:38:00,15300,2019-09-18T12:38:00,22500
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884715,171152.7,749,11,2019-09-18T08:37:00,15360,2019-09-18T10:10:00,20760
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884855,176423.5,793,11,2019-09-18T08:33:00,15000,2019-09-18T10:13:00,21120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008884889,181356.3,368,7,2019-09-18T08:51:00,16200,2019-09-18T12:51:00,23400
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008885001,192583.1,1113,8,2019-09-18T08:03:00,13800,2019-09-18T12:49:00,23820
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008885068,195946.4,980,11,2019-09-18T14:21:00,14340,2019-09-18T09:53:00,19860
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008885522,187624.8,875,11,2019-09-18T08:21:00,14460,2019-09-18T10:25:00,21660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008885530,183994,395,7,2019-09-18T08:56:00,16440,2019-09-18T12:56:00,23640
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008885704,208082.4,929,11,2019-09-18T14:13:00,14280,2019-09-18T12:06:00,20700
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008885753,205980.9,874,11,2019-09-18T14:25:00,14820,2019-09-18T11:58:00,20340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886009,167371.9,1086,9,2019-09-18T07:42:00,12300,2019-09-18T12:29:00,22320
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886041,165407.8,690,10,2019-09-18T08:00:00,13080,2019-09-18T09:53:00,19800
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886058,162644.3,688,10,2019-09-18T08:04:00,13260,2019-09-18T09:51:00,19620
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886066,161190.2,685,10,2019-09-18T08:07:00,13380,2019-09-18T09:48:00,19500
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886074,159437.9,684,10,2019-09-18T08:09:00,13500,2019-09-18T09:44:00,19260
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886348,177279.6,955,8,2019-09-18T07:53:00,12960,2019-09-18T12:40:00,22920
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886504,166802.4,768,11,2019-09-18T08:12:00,13680,2019-09-18T10:12:00,20880
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886546,167019.2,748,11,2019-09-18T08:15:00,13920,2019-09-18T10:15:00,21120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886553,166508.4,754,11,2019-09-18T08:09:00,13560,2019-09-18T10:09:00,20760
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886561,166601.8,764,11,2019-09-18T08:05:00,13380,2019-09-18T10:05:00,20580
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008886587,167566.1,766,11,2019-09-18T08:00:00,13140,2019-09-18T10:00:00,20340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008889011,209591.7,176,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008889045,201783.3,172,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891009,229821.1,1087,7,2019-09-18T07:57:00,12960,2019-09-18T13:59:00,13080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891033,232180.2,556,15,2019-09-18T08:36:00,15240,2019-09-18T12:36:00,22440
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891116,224964.5,740,7,2019-09-18T10:15:00,14040,2019-09-18T08:16:00,14100
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891124,219135.8,790,7,2019-09-18T10:11:00,13740,2019-09-18T08:12:00,13800
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891132,214564.6,729,7,2019-09-18T10:07:00,13500,2019-09-18T08:08:00,13560
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891140,210014.2,1247,7,2019-09-18T10:03:00,13200,2019-09-18T08:04:00,13260
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891157,207157,712,7,2019-09-18T09:59:00,13020,2019-09-18T08:00:00,13080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891165,203609.2,757,7,2019-09-18T09:55:00,12780,2019-09-18T07:56:00,12840
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891173,239545.4,169,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891264,229214.4,953,7,2019-09-18T08:14:00,14220,2019-09-18T17:14:00,17820
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891314,229681.2,1020,6,2019-09-18T08:24:00,14640,2019-09-18T08:24:00,14640
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891405,241399.5,667,13,2019-09-18T12:31:00,15240,2019-09-18T10:58:00,24060
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891553,238646.4,589,15,2019-09-18T08:48:00,16140,2019-09-18T12:48:00,23340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891611,237652.5,168,0
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891629,236781.7,578,15,2019-09-18T08:40:00,15720,2019-09-18T12:40:00,22920
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891645,236556.9,690,6,2019-09-18T08:36:00,15720,2019-09-18T08:36:00,15720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891652,235409.8,764,6,2019-09-18T08:48:00,15900,2019-09-18T08:48:00,15900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891660,234273.6,726,6,2019-09-18T08:51:00,16080,2019-09-18T08:51:00,16080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008891702,249180.7,862,7,2019-09-18T08:04:00,13920,2019-09-18T14:06:00,14040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892007,191009.5,1307,7,2019-09-18T13:05:00,11340,2019-09-18T19:07:00,11460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892031,194985.1,829,7,2019-09-18T07:45:00,12240,2019-09-18T19:46:00,12300
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892056,200659.8,817,7,2019-09-18T09:50:00,12480,2019-09-18T07:50:00,12540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892080,192458.2,1025,10,2019-09-18T17:52:00,12720,2019-09-18T10:09:00,21000
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892106,198589.1,959,10,2019-09-18T13:46:00,12240,2019-09-18T10:17:00,21360
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892205,226431.6,1063,6,2019-09-18T08:18:00,14640,2019-09-18T18:19:00,14700
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892254,211965.4,647,6,2019-09-18T08:13:00,13860,2019-09-18T18:14:00,13920
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892288,206130.8,340,2,2019-09-18T14:33:00,15180,2019-09-18T12:34:00,15240
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892304,257835,654,6,2019-09-18T08:49:00,16380,2019-09-18T08:49:00,16380
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892320,259170.9,667,6,2019-09-18T09:01:00,16680,2019-09-18T09:01:00,16680
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892338,262367.1,651,6,2019-09-18T09:04:00,16920,2019-09-18T09:04:00,16920
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892403,231750.2,672,6,2019-09-18T08:32:00,15060,2019-09-18T08:32:00,15060
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892452,243242.4,680,6,2019-09-18T08:38:00,15660,2019-09-18T08:38:00,15660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892601,188150.9,974,11,2019-09-18T13:52:00,12660,2019-09-18T10:22:00,21660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892627,187618.7,819,6,2019-09-18T08:19:00,14280,2019-09-18T08:19:00,14280
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892635,188036,843,6,2019-09-18T08:15:00,13920,2019-09-18T08:15:00,13920
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892643,189566.2,799,6,2019-09-18T08:10:00,13680,2019-09-18T08:10:00,13680
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892650,191898.8,801,6,2019-09-18T08:05:00,13440,2019-09-18T08:05:00,13440
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892692,183094.7,871,17,2019-09-18T14:03:00,13200,2019-09-18T09:19:00,17940
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892734,193863.2,910,22,2019-09-18T14:14:00,14040,2019-09-18T11:01:00,24060
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008892908,183350.6,624,6,2019-09-18T14:02:00,13620,2019-09-18T08:35:00,15600
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893013,186469.3,1273,7,2019-09-18T07:40:00,12000,2019-09-18T20:07:00,13440
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893039,183931.6,1327,7,2019-09-18T07:47:00,12300,2019-09-18T20:04:00,13200
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893047,182359.7,812,6,2019-09-18T14:00:00,13080,2019-09-18T08:16:00,13980
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893054,182449.7,806,6,2019-09-18T14:04:00,13200,2019-09-18T08:19:00,14100
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893062,182097.3,814,7,2019-09-18T14:01:00,13080,2019-09-18T08:21:00,14340
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893070,181412.1,854,7,2019-09-18T13:58:00,12900,2019-09-18T08:25:00,14460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893120,190428.9,1189,8,2019-09-18T07:48:00,12300,2019-09-18T20:17:00,14280
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893179,188450.4,849,6,2019-09-18T07:42:00,12120,2019-09-18T07:42:00,12120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893211,193610.5,635,10,2019-09-18T08:25:00,14700,2019-09-18T10:25:00,21900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893252,195812,637,10,2019-09-18T08:32:00,15000,2019-09-18T10:32:00,22200
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893260,198948.3,665,10,2019-09-18T08:36:00,15240,2019-09-18T10:36:00,22440
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893401,167436.1,1219,7,2019-09-18T07:32:00,11460,2019-09-18T07:32:00,11460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893443,166438,990,7,2019-09-18T07:47:00,12240,2019-09-18T18:26:00,14580
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893518,169046.8,1007,24,2019-09-18T08:03:00,13260,2019-09-18T10:50:00,23280
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893526,171352.3,1022,24,2019-09-18T08:07:00,13500,2019-09-18T10:47:00,23040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893534,173714.5,1026,24,2019-09-18T08:11:00,13680,2019-09-18T10:44:00,22860
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893542,176586.5,1184,25,2019-09-18T08:14:00,13860,2019-09-18T10:25:00,21780
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893559,178820.5,1340,7,2019-09-18T13:46:00,12120,2019-09-18T19:57:00,12840
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893567,181349,926,18,2019-09-18T13:57:00,12900,2019-09-18T16:33:00,22200
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893583,173221.1,866,25,2019-09-18T08:24:00,14460,2019-09-18T10:24:00,21660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893708,207717.8,622,10,2019-09-18T08:45:00,15780,2019-09-18T10:45:00,22980
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008893815,203702,621,10,2019-09-18T08:40:00,15540,2019-09-18T10:40:00,22740
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008894151,184257.8,800,6,2019-09-18T07:52:00,12900,2019-09-18T07:52:00,12900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008894201,179461.4,1398,9,2019-09-18T13:47:00,12480,2019-09-18T20:06:00,13440
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008894235,174110.5,944,10,2019-09-18T13:38:00,11940,2019-09-18T15:06:00,17220
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008894425,177417.7,1037,10,2019-09-18T13:55:00,12840,2019-09-18T15:22:00,18120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008894433,176892.3,1223,17,2019-09-18T14:00:00,13020,2019-09-18T08:28:00,14700
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008894508,175474,1624,16,2019-09-18T13:50:00,12660,2019-09-18T11:11:00,17520
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008894672,168034.9,896,13,2019-09-18T13:45:00,12180,2019-09-18T15:06:00,17040
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008894714,174275.9,905,7,2019-09-18T14:09:00,13620,2019-09-18T10:42:00,15660
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008894748,172245.9,997,14,2019-09-18T14:13:00,13920,2019-09-18T08:29:00,14760
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008894755,171067.9,890,8,2019-09-18T14:15:00,13980,2019-09-18T16:18:00,21300
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008894821,169209.6,899,8,2019-09-18T14:10:00,13740,2019-09-18T16:21:00,21540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895000,165989.4,1409,7,2019-09-18T07:43:00,12000,2019-09-18T07:43:00,12000
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895067,170899.5,1125,7,2019-09-18T07:48:00,12360,2019-09-18T13:49:00,12480
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895091,163673.2,1289,18,2019-09-18T07:45:00,12180,2019-09-18T11:09:00,24480
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895125,167222.5,412,3,2019-09-18T13:58:00,12960,2019-09-18T08:23:00,14400
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895208,175570.7,1146,7,2019-09-18T13:40:00,11820,2019-09-18T20:07:00,13500
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895232,180975.1,866,17,2019-09-18T13:56:00,13020,2019-09-18T09:25:00,18120
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895240,177733.9,814,15,2019-09-18T13:51:00,12540,2019-09-18T08:31:00,14880
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895257,179639.1,840,15,2019-09-18T13:55:00,12720,2019-09-18T08:28:00,14700
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895422,174063.9,896,7,2019-09-18T08:01:00,13080,2019-09-18T20:04:00,13260
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895430,172960.2,922,7,2019-09-18T13:47:00,12120,2019-09-18T20:02:00,13080
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895448,172219.6,780,7,2019-09-18T07:57:00,12780,2019-09-18T20:00:00,12960
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895455,170956.1,904,7,2019-09-18T13:32:00,11340,2019-09-18T19:55:00,12780
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895463,170516.7,396,3,2019-09-18T13:48:00,12300,2019-09-18T08:33:00,15060
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895471,169747.6,407,3,2019-09-18T13:51:00,12540,2019-09-18T08:30:00,14820
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895489,169476.7,434,3,2019-09-18T13:55:00,12720,2019-09-18T08:26:00,14640
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895505,167118.2,1186,20,2019-09-18T13:56:00,12840,2019-09-18T11:29:00,18480
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895570,172171.4,898,9,2019-09-18T14:00:00,13260,2019-09-18T08:41:00,15720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895612,163351.2,872,10,2019-09-18T13:53:00,12660,2019-09-18T10:25:00,21720
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895620,159883.8,875,10,2019-09-18T13:50:00,12420,2019-09-18T10:22:00,21540
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895638,157760.4,863,10,2019-09-18T13:47:00,12240,2019-09-18T10:19:00,21360
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895646,155819.7,854,10,2019-09-18T13:42:00,12060,2019-09-18T10:15:00,21180
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895711,166680.9,1005,19,2019-09-18T13:53:00,12600,2019-09-18T11:37:00,18900
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895729,165474.7,994,19,2019-09-18T13:49:00,12420,2019-09-18T11:41:00,19020
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895737,163464.1,1003,19,2019-09-18T13:47:00,12180,2019-09-18T11:43:00,19200
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895745,162870,989,19,2019-09-18T13:44:00,12060,2019-09-18T11:46:00,19320
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895752,162089.8,995,19,2019-09-18T13:41:00,11880,2019-09-18T11:48:00,19500
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895760,160915.2,998,19,2019-09-18T13:36:00,11640,2019-09-18T11:51:00,19680
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895778,160174.8,962,19,2019-09-18T13:33:00,11400,2019-09-18T11:55:00,19920
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895802,161075.7,1403,7,2019-09-18T13:18:00,10500,2019-09-18T07:33:00,11460
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895836,159126.4,1101,7,2019-09-18T13:09:00,10560,2019-09-18T07:19:00,11160
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895844,160411.3,943,17,2019-09-18T13:30:00,11220,2019-09-18T08:58:00,16500
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895851,163003.3,753,7,2019-09-18T07:43:00,12000,2019-09-18T19:46:00,12180
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895869,164805.7,833,7,2019-09-18T13:32:00,11280,2019-09-18T19:49:00,12360
http://irail.be/stations/NMBS/008200136,http://irail.be/stations/NMBS/008895877,167236.2,837,7,2019-09-18T13:35:00,11520,2019-09-18T19:52:00,12540
